SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON,MEAS_LAB_BATCH_ID
"ON02IS5444","2016-08-05 22:00","S.CORE","0","-0.01","<","2.4","0.73","2.4","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0070",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.1","-0.11","<","0.59","0.18","0.59","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0071",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.11","-0.12","<","0.38","0.11","0.38","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0072",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.12","-0.13","<","0.33","0.1","0.33","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0073",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.01","-0.02","<","2.1","0.63","2.1","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0074",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.13","-0.14","<","0.6","0.18","0.6","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0075",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.14","-0.15","<","0.83","0.25","0.83","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0076",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.02","-0.03","<","0.93","0.28","0.93","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0077",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.03","-0.04","<","0.7","0.21","0.7","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0078",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.04","-0.05","<","0.88","0.27","0.88","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0079",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.05","-0.06","<","0.66","0.2","0.66","941","NG/G","DELTAMETHRIN","DELTAMÉTHRINE","P","2016-ON0249-0080",""
