SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON,MEAS_LAB_BATCH_ID
"ON02IS5422","2016-08-07 21:30","S.SURFACE","0","-0.03","<","0.018","0.018","0.073","9369","NG/G DWT","BETA-TETRABROMOETHYLCYCLOHEXANE (BETA-TBECH)","BÊTA-TÉTRABROMOÉTHYLCYCLOHEXANE (BETA-TBECH, ßTBECH)","V","2016-ON0249-0036",""
"ON02IS5444","2016-08-05 22:00","S.CORE","0","-0.01","<","0.019","0.019","0.049","9355","NG/G DWT","2-BROMOALLYL 2,4,6-TRIBROMOPHENYL ETHER (BATE)","2-BROMOALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (BATE)","V","2016-ON0249-0070",""
"ON02IS5174","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.019","0.019","0.068","9364","NG/G DWT","HEXACHLOROCYCLOPENTADIENYL-DIBROMOCYCLOOCTANE (HCDBCO)","HEXACHLOROCYCLOPENTADIÈNYL-DIBROMOCYCLOOCTANE (HCDBCO)","V","2016-ON0249-0016",""
"ON02IS5044","2016-08-11 20:00","S.SURFACE","0","-0.03","<","0.019","0.019","0.076","9357","NG/G DWT","ALPHA-1,2,5,6-TETRABROMOCYCLOOCTANE (ALPHA-TBCO)","ALPHA-1,2,5,6-TÉTRABROMOCYCLOOCTANE (?TBCO)","V","2016-ON0249-0044",""
"ON02IS9321","2016-08-11 10:00","S.SURFACE","0","-0.03","<","0.019","0.019","0.067","9357","NG/G DWT","ALPHA-1,2,5,6-TETRABROMOCYCLOOCTANE (ALPHA-TBCO)","ALPHA-1,2,5,6-TÉTRABROMOCYCLOOCTANE (?TBCO)","V","2016-ON0249-0040",""
"ON02IS5308","2016-08-15 12:00","S.SURFACE","0","-0.03","<","0.019","0.019","0.066","9354","NG/G DWT","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHENYL ETHER (DPTE)","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (DPTE)","V","2016-ON0249-0061",""
"ON02IS5395","2016-08-15 12:00","S.SURFACE","0","-0.03","","0.3","0.019","0.068","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0067",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.11","-0.12","<","0.31","0.31","1","9370","NG/G DWT","SYN-DECHLORANE PLUS (SYN-DP)","SYN-DÉCHLORANE PLUS (SYN-DP, S-DP)","V","2016-ON0249-0087",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.05","-0.06","<","0.32","0.32","1.1","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0095",""
"ON02IS5426","2016-08-14 12:00","S.SURFACE","0","-0.03","","0.32","0.023","0.07","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0015",""
"ON02IS5456","2016-08-04 20:15","S.SURFACE","0","-0.03","<","0.32","0.32","1.1","9370","NG/G DWT","SYN-DECHLORANE PLUS (SYN-DP)","SYN-DÉCHLORANE PLUS (SYN-DP, S-DP)","V","2016-ON0249-0008",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.07","-0.08","<","0.33","0.33","1.1","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0097",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.09","-0.1","<","0.34","0.34","1.1","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0099",""
"ON02IS5255","2016-08-05 08:15","S.SURFACE","0","-0.03","<","0.35","0.35","1.2","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0053",""
"ON02IS5439","2016-08-06 10:30","S.SURFACE","0","-0.03","","0.36","0.11","0.3","9359","NG/G DWT","ANTI-DECHLORANE PLUS (ANTI-DP)","ANTI-DÉCHLORANE PLUS (ANTI-DP, A-DP)","V","2016-ON0249-0020",""
"ON02IS5262","2016-08-06 02:30","S.SURFACE","0","-0.03","<","0.37","0.37","0.92","9370","NG/G DWT","SYN-DECHLORANE PLUS (SYN-DP)","SYN-DÉCHLORANE PLUS (SYN-DP, S-DP)","V","2016-ON0249-0054",""
"ON02IS5425","2016-08-08 15:45","S.SURFACE","0","-0.03","<","0.38","0.38","0.95","9359","NG/G DWT","ANTI-DECHLORANE PLUS (ANTI-DP)","ANTI-DÉCHLORANE PLUS (ANTI-DP, A-DP)","V","2016-ON0249-0042",""
"ON02IS5444","2016-08-05 22:00","S.SURFACE","0","-0.03","<","0.38","0.38","1.5","9370","NG/G DWT","SYN-DECHLORANE PLUS (SYN-DP)","SYN-DÉCHLORANE PLUS (SYN-DP, S-DP)","V","2016-ON0249-0011",""
"ON02IS5174","2016-08-13 12:00","S.SURFACE","0","-0.03","","0.39","0.097","0.29","9359","NG/G DWT","ANTI-DECHLORANE PLUS (ANTI-DP)","ANTI-DÉCHLORANE PLUS (ANTI-DP, A-DP)","V","2016-ON0249-0016",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.14","-0.15","<","0.4","0.4","1.3","9370","NG/G DWT","SYN-DECHLORANE PLUS (SYN-DP)","SYN-DÉCHLORANE PLUS (SYN-DP, S-DP)","V","2016-ON0249-0091",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.04","-0.05","<","0.41","0.41","1.4","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0094",""
"ON02IS5092","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.41","0.41","1.6","9359","NG/G DWT","ANTI-DECHLORANE PLUS (ANTI-DP)","ANTI-DÉCHLORANE PLUS (ANTI-DP, A-DP)","V","2016-ON0249-0046",""
"ON02IS5092","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.41","0.41","1.6","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0046",""
"ON02IS5175","2016-08-13 12:00","S.SURFACE","0","-0.03","","0.42","0.057","0.14","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0049",""
"ON02IS5416","2016-08-07 16:30","S.SURFACE","0","-0.03","","0.44","0.082","0.27","9359","NG/G DWT","ANTI-DECHLORANE PLUS (ANTI-DP)","ANTI-DÉCHLORANE PLUS (ANTI-DP, A-DP)","V","2016-ON0249-0031",""
"ON02IS5448","2016-08-14 12:00","S.SURFACE","0","-0.03","","0.44","0.033","0.11","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0014",""
"ON02IS5433","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.47","0.47","1.9","9370","NG/G DWT","SYN-DECHLORANE PLUS (SYN-DP)","SYN-DÉCHLORANE PLUS (SYN-DP, S-DP)","V","2016-ON0249-0025",""
"ON02IS5272","2016-08-14 12:00","S.SURFACE","0","-0.03","","0.48","0.031","0.11","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0055",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.02","-0.03","<","0.49","0.49","1.6","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0092",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.14","-0.15","<","0.5","0.5","1.7","9362","NG/G DWT","DECABROMODIPHENYL ETHANE (DBDPE)","DÉCABROMODIPHÉNYL ÉTHANE (DBDPE)","V","2016-ON0249-0091",""
"ON02IS5395","2016-08-15 12:00","S.SURFACE","0","-0.03","","0.5","0.019","0.068","9362","NG/G DWT","DECABROMODIPHENYL ETHANE (DBDPE)","DÉCABROMODIPHÉNYL ÉTHANE (DBDPE)","V","2016-ON0249-0067",""
"ON02IS5447","2016-08-14 12:00","S.SURFACE","0","-0.03","","0.5","0.048","0.14","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0100",""
"ON02IS5308","2016-08-15 12:00","S.SURFACE","0","-0.03","<","0.019","0.019","0.076","9364","NG/G DWT","HEXACHLOROCYCLOPENTADIENYL-DIBROMOCYCLOOCTANE (HCDBCO)","HEXACHLOROCYCLOPENTADIÈNYL-DIBROMOCYCLOOCTANE (HCDBCO)","V","2016-ON0249-0061",""
"ON02IS5295","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.019","0.019","0.063","49409","NG/G","2,2',4,4',5,5' -HEXABROMOBIPHENYL (HBB 153)","2,2',4,4',5,5' -HEXABROMOBIPHÉNYLE (HBB 153)","V","2016-ON0249-0058",""
"ON02IS5392","2016-08-15 12:00","S.SURFACE","0","-0.03","<","0.019","0.019","0.058","9357","NG/G DWT","ALPHA-1,2,5,6-TETRABROMOCYCLOOCTANE (ALPHA-TBCO)","ALPHA-1,2,5,6-TÉTRABROMOCYCLOOCTANE (?TBCO)","V","2016-ON0249-0066",""
"ON02IS5392","2016-08-15 12:00","S.SURFACE","0","-0.03","<","0.019","0.019","0.068","9369","NG/G DWT","BETA-TETRABROMOETHYLCYCLOHEXANE (BETA-TBECH)","BÊTA-TÉTRABROMOÉTHYLCYCLOHEXANE (BETA-TBECH, ßTBECH)","V","2016-ON0249-0066",""
"ON02IS5444","2016-08-05 22:00","S.SURFACE","0","-0.03","<","0.019","0.019","0.076","9355","NG/G DWT","2-BROMOALLYL 2,4,6-TRIBROMOPHENYL ETHER (BATE)","2-BROMOALLYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (BATE)","V","2016-ON0249-0011",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.13","-0.14","","0.02","0.00096","0.0032","9368","NG/G DWT","PENTABROMOTOLUENE (PBTO OR PBT)","PENTABROMOTOLUÈNE (PBTO OR PBT)","V","2016-ON0249-0090",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.06","-0.07","<","0.02","0.02","0.065","9361","NG/G DWT","BIS(2-ETHYL-1-HEXYL)TETRABROMOPHTHALATE (BEHTBP)","BIS(2-ÉTHYL-1-HEXYL)TÉTRABROMOPHTHALATE (BEHTBP)","V","2016-ON0249-0096",""
"ON02IS5157","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.02","0.02","0.068","49409","NG/G","2,2',4,4',5,5' -HEXABROMOBIPHENYL (HBB 153)","2,2',4,4',5,5' -HEXABROMOBIPHÉNYLE (HBB 153)","V","2016-ON0249-0048",""
"ON02IS5400","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.02","0.02","0.07","9357","NG/G DWT","ALPHA-1,2,5,6-TETRABROMOCYCLOOCTANE (ALPHA-TBCO)","ALPHA-1,2,5,6-TÉTRABROMOCYCLOOCTANE (?TBCO)","V","2016-ON0249-0068",""
"ON02IS5419","2016-08-11 22:30","S.SURFACE","0","-0.03","","0.54","0.039","0.097","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0034",""
"ON02IS5432","2016-08-13 12:00","S.SURFACE","0","-0.03","<","0.56","0.56","2","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0024",""
"ON02IS5158","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.57","0.57","1.9","9370","NG/G DWT","SYN-DECHLORANE PLUS (SYN-DP)","SYN-DÉCHLORANE PLUS (SYN-DP, S-DP)","V","2016-ON0249-0026",""
"ON02IS5301","2016-08-16 12:00","S.SURFACE","0","-0.03","","0.57","0.095","0.32","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0059",""
"ON02IS5442","2016-08-05 12:15","S.SURFACE","0","-0.03","<","0.57","0.57","1.9","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0009",""
"ON02IS5452","2016-08-15 12:00","S.SURFACE","0","-0.03","","0.6","0.16","0.54","9359","NG/G DWT","ANTI-DECHLORANE PLUS (ANTI-DP)","ANTI-DÉCHLORANE PLUS (ANTI-DP, A-DP)","V","2016-ON0249-0005",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.03","-0.04","<","0.66","0.66","2.2","9370","NG/G DWT","SYN-DECHLORANE PLUS (SYN-DP)","SYN-DÉCHLORANE PLUS (SYN-DP, S-DP)","V","2016-ON0249-0078",""
"ON02IS5416","2016-08-07 16:30","S.CORE","0","-0.01","<","0.66","0.66","2.2","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0085",""
"ON02IS5130","2016-08-06 23:30","S.SURFACE","0","-0.03","<","0.68","0.68","1.7","9370","NG/G DWT","SYN-DECHLORANE PLUS (SYN-DP)","SYN-DÉCHLORANE PLUS (SYN-DP, S-DP)","V","2016-ON0249-0047",""
"ON02IS5329","2016-08-16 12:00","S.SURFACE","0","-0.03","","0.68","0.022","0.066","9362","NG/G DWT","DECABROMODIPHENYL ETHANE (DBDPE)","DÉCABROMODIPHÉNYL ÉTHANE (DBDPE)","V","2016-ON0249-0064",""
"ON02IS5426","2016-08-14 12:00","S.SURFACE","0","-0.03","","0.7","0.1","0.35","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0015",""
"ON02IS5174","2016-08-13 12:00","S.SURFACE","0","-0.03","","0.72","0.097","0.39","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0016",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.03","-0.04","<","0.73","0.73","2.4","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0093",""
"ON02IS5444","2016-08-05 22:00","S.SURFACE","0","-0.03","<","0.76","0.76","1.9","9373","NG/G DWT","GAMMA-HBCDD","GAMMA-HBCDD (GHBCD)","V","2016-ON0249-0011",""
"ON02IS5180","2016-08-13 12:00","S.SURFACE","0","-0.03","","0.78","0.057","0.14","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0051",""
"ON02IS5284","2016-08-14 12:00","S.SURFACE","0","-0.03","","0.78","0.099","0.4","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0057",""
"ON02IS5438","2016-08-06 05:00","S.SURFACE","0","-0.03","","0.81","0.16","0.48","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0019",""
"ON02IS5448","2016-08-14 12:00","S.SURFACE","0","-0.03","","0.85","0.15","0.49","9359","NG/G DWT","ANTI-DECHLORANE PLUS (ANTI-DP)","ANTI-DÉCHLORANE PLUS (ANTI-DP, A-DP)","V","2016-ON0249-0014",""
"ON02IS5444","2016-08-05 22:00","S.CORE","0","-0.01","","0.92","0.097","0.29","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0070",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.06","-0.07","","0.98","0.29","0.98","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0096",""
"ON02IS5323","2016-08-15 12:00","S.SURFACE","0","-0.03","","1","0.025","0.1","9362","NG/G DWT","DECABROMODIPHENYL ETHANE (DBDPE)","DÉCABROMODIPHÉNYL ÉTHANE (DBDPE)","V","2016-ON0249-0062",""
"ON02IS5416","2016-08-07 16:30","S.CORE","0","-0.01","","1.1","0.088","0.29","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0085",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.01","-0.02","","1.1","0.044","0.15","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0088",""
"ON02IS5444","2016-08-05 22:00","S.CORE","0","-0.01","","1.2","0.15","0.49","9362","NG/G DWT","DECABROMODIPHENYL ETHANE (DBDPE)","DÉCABROMODIPHÉNYL ÉTHANE (DBDPE)","V","2016-ON0249-0070",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.03","-0.04","","1.3","0.35","1.2","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0078",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.08","-0.09","","1.3","0.3","0.9","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0098",""
"ON02IS5448","2016-08-14 12:00","S.SURFACE","0","-0.03","","1.3","0.16","0.49","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0014",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.07","-0.08","","1.4","0.25","0.74","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0082",""
"ON02IS5407","2016-08-07 19:15","S.SURFACE","0","-0.03","<","0.02","0.02","0.069","9354","NG/G DWT","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHENYL ETHER (DPTE)","2,3-DIBROMOPROPYL 2,4,6-TRIBROMOPHÉNYL ÉTHER (DPTE)","V","2016-ON0249-0069",""
"ON02IS5407","2016-08-07 19:15","S.SURFACE","0","-0.03","<","0.02","0.02","0.079","9369","NG/G DWT","BETA-TETRABROMOETHYLCYCLOHEXANE (BETA-TBECH)","BÊTA-TÉTRABROMOÉTHYLCYCLOHEXANE (BETA-TBECH, ßTBECH)","V","2016-ON0249-0069",""
"ON02IS5446","2016-08-14 12:00","S.SURFACE","0","-0.03","<","0.02","0.02","0.08","9364","NG/G DWT","HEXACHLOROCYCLOPENTADIENYL-DIBROMOCYCLOOCTANE (HCDBCO)","HEXACHLOROCYCLOPENTADIÈNYL-DIBROMOCYCLOOCTANE (HCDBCO)","V","2016-ON0249-0013",""
"ON02IS5301","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.021","0.021","0.085","9357","NG/G DWT","ALPHA-1,2,5,6-TETRABROMOCYCLOOCTANE (ALPHA-TBCO)","ALPHA-1,2,5,6-TÉTRABROMOCYCLOOCTANE (?TBCO)","V","2016-ON0249-0059",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.07","-0.08","<","0.022","0.022","0.075","9361","NG/G DWT","BIS(2-ETHYL-1-HEXYL)TETRABROMOPHTHALATE (BEHTBP)","BIS(2-ÉTHYL-1-HEXYL)TÉTRABROMOPHTHALATE (BEHTBP)","V","2016-ON0249-0097",""
"ON02IS5416","2016-08-07 16:30","S.CORE","-0.07","-0.08","","1.5","0.3","1","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0097",""
"ON02IS5455","2016-08-03 23:00","S.SURFACE","0","-0.03","<","1.5","1.5","5.9","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0002",""
"ON02IS5451","2016-08-04 06:00","S.SURFACE","0","-0.03","<","1.6","1.6","5.2","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0004",""
"ON02IS5178","2016-08-13 12:00","S.SURFACE","0","-0.03","","1.6","0.19","0.49","9372","NG/G DWT","HEXABROMOCYCLODODECANE (HBCDD)","HEXABROMOCYCLODODÉCANE (HBCDD)","V","2016-ON0249-0050",""
"ON02IS5456","2016-08-04 20:15","S.SURFACE","0","-0.03","","17","0.24","0.81","9350","%","BIS(2-ETHYLHEXYL-D17)-TETRABROMOPHTHALATE-13C6 (BEHTBP-13C6)","BIS(2-ÉTHYLHEXYL-D17)-TÉTRABROMOPHTALATE-13C6 (BEHTBP-13C6)","V","2016-ON0249-0008",""
"ON02IS5455","2016-08-03 23:00","S.SURFACE","0","-0.03","","29","0.18","0.59","9345","%","GAMMA-HBCDD-13C12","GAMMA-HBCDD-13C12  (13C12-GHBCD)","V","2016-ON0249-0002",""
"ON02IS5416","2016-08-07 16:30","S.CORE","0","-0.01","","35.2","0.67","2.2","9350","%","BIS(2-ETHYLHEXYL-D17)-TETRABROMOPHTHALATE-13C6 (BEHTBP-13C6)","BIS(2-ÉTHYLHEXYL-D17)-TÉTRABROMOPHTALATE-13C6 (BEHTBP-13C6)","V","2016-ON0249-0085",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.13","-0.14","","38.7","0.3","1","9350","%","BIS(2-ETHYLHEXYL-D17)-TETRABROMOPHTHALATE-13C6 (BEHTBP-13C6)","BIS(2-ÉTHYLHEXYL-D17)-TÉTRABROMOPHTALATE-13C6 (BEHTBP-13C6)","V","2016-ON0249-0075",""
"ON02IS5003","2016-08-08 17:00","S.SURFACE","0","-0.03","","45","0.055","0.18","9345","%","GAMMA-HBCDD-13C12","GAMMA-HBCDD-13C12  (13C12-GHBCD)","V","2016-ON0249-0041",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.12","-0.13","","45.5","0.22","0.73","9350","%","BIS(2-ETHYLHEXYL-D17)-TETRABROMOPHTHALATE-13C6 (BEHTBP-13C6)","BIS(2-ÉTHYLHEXYL-D17)-TÉTRABROMOPHTALATE-13C6 (BEHTBP-13C6)","V","2016-ON0249-0073",""
"ON02IS5329","2016-08-16 12:00","S.SURFACE","0","-0.03","","49","0.033","0.11","9344","%","DECHLORANE PLUS ANTI-13C10","DÉCHLORANE PLUS ANTI-13C10  (13C10-A-DP)","V","2016-ON0249-0064",""
"ON02IS5416","2016-08-07 16:30","S.CORE","0","-0.01","","49.9","0.24","0.81","9344","%","DECHLORANE PLUS ANTI-13C10","DÉCHLORANE PLUS ANTI-13C10  (13C10-A-DP)","V","2016-ON0249-0085",""
"ON02IS5028","2016-08-11 17:00","S.SURFACE","0","-0.03","","50.1","0.12","0.41","9350","%","BIS(2-ETHYLHEXYL-D17)-TETRABROMOPHTHALATE-13C6 (BEHTBP-13C6)","BIS(2-ÉTHYLHEXYL-D17)-TÉTRABROMOPHTALATE-13C6 (BEHTBP-13C6)","V","2016-ON0249-0038",""
"ON02IS5335","2016-08-15 12:00","S.SURFACE","0","-0.03","","50.1","0.033","0.11","9344","%","DECHLORANE PLUS ANTI-13C10","DÉCHLORANE PLUS ANTI-13C10  (13C10-A-DP)","V","2016-ON0249-0065",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.06","-0.07","","51.6","0.17","0.58","9350","%","BIS(2-ETHYLHEXYL-D17)-TETRABROMOPHTHALATE-13C6 (BEHTBP-13C6)","BIS(2-ÉTHYLHEXYL-D17)-TÉTRABROMOPHTALATE-13C6 (BEHTBP-13C6)","V","2016-ON0249-0081",""
"ON02IS5302","2016-08-16 12:00","S.SURFACE","0","-0.03","","52.1","0.033","0.11","9344","%","DECHLORANE PLUS ANTI-13C10","DÉCHLORANE PLUS ANTI-13C10  (13C10-A-DP)","V","2016-ON0249-0060",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.03","-0.04","","53.7","0.32","1.1","9350","%","BIS(2-ETHYLHEXYL-D17)-TETRABROMOPHTHALATE-13C6 (BEHTBP-13C6)","BIS(2-ÉTHYLHEXYL-D17)-TÉTRABROMOPHTALATE-13C6 (BEHTBP-13C6)","V","2016-ON0249-0078",""
"ON02IS5444","2016-08-05 22:00","S.CORE","-0.02","-0.03","","54.1","0.047","0.16","9344","%","DECHLORANE PLUS ANTI-13C10","DÉCHLORANE PLUS ANTI-13C10  (13C10-A-DP)","V","2016-ON0249-0077",""
"ON02IS5273","2016-08-14 12:00","S.SURFACE","0","-0.03","","55.1","0.37","1.2","9350","%","BIS(2-ETHYLHEXYL-D17)-TETRABROMOPHTHALATE-13C6 (BEHTBP-13C6)","BIS(2-ÉTHYLHEXYL-D17)-TÉTRABROMOPHTALATE-13C6 (BEHTBP-13C6)","V","2016-ON0249-0056",""
"ON02IS5438","2016-08-06 05:00","S.SURFACE","0","-0.03","<","0.024","0.024","0.081","9369","NG/G DWT","BETA-TETRABROMOETHYLCYCLOHEXANE (BETA-TBECH)","BÊTA-TÉTRABROMOÉTHYLCYCLOHEXANE (BETA-TBECH, ßTBECH)","V","2016-ON0249-0019",""
"ON02IS5433","2016-08-12 12:00","S.SURFACE","0","-0.03","<","0.024","0.024","0.095","9357","NG/G DWT","ALPHA-1,2,5,6-TETRABROMOCYCLOOCTANE (ALPHA-TBCO)","ALPHA-1,2,5,6-TÉTRABROMOCYCLOOCTANE (?TBCO)","V","2016-ON0249-0025",""
"ON02IS5302","2016-08-16 12:00","S.SURFACE","0","-0.03","<","0.024","0.024","0.063","9343","NG/G DWT","1,2-BIS(2,4,6-TRIBROMOPHENOXY)ETHANE (BTBPE)","1,2-BIS(2,4,6-TRIBROMOPHÉNOXY)ÉTHANE (BTBPE)","V","2016-ON0249-0060",""
"ON02IS5301","2016-08-16 12:00","S.SURFACE","0","-0.03","","55.1","0.03","0.099","9344","%","DECHLORANE PLUS ANTI-13C10","DÉCHLORANE PLUS ANTI-13C10  (13C10-A-DP)","V","2016-ON0249-0059",""
"ON02IS5092","2016-08-12 12:00","S.SURFACE","0","-0.03","","56.1","0.66","2.2","9350","%","BIS(2-ETHYLHEXYL-D17)-TETRABROMOPHTHALATE-13C6 (BEHTBP-13C6)","BIS(2-ÉTHYLHEXYL-D17)-TÉTRABROMOPHTALATE-13C6 (BEHTBP-13C6)","V","2016-ON0249-0046",""
