SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON,MEAS_LAB_BATCH_ID
"ON02IS5430","2016-08-06 17:30","S.SURFACE","0","-0.03","<","0.11","0.11","0.42","58248","NG/G DWT","DIOCTYL DPA / BNST + VANLUBE (C8C8/BNST 4)","DIOCTYL DPA / BNST + VANLUBE (C8C8/BNST4)","V","2016-ON0249-0022","QEH0010"
"ON02IS5437","2016-08-07 08:00","S.SURFACE","0","-0.03","<","0.45","0.45","1.8","58261","NG/G DWT","DIBUTYL DPA / VANLUBE (C4C4)","DIBUTYL DPA / VANLUBE (C4C4)","V","2016-ON0249-0030","QEH0010"
"ON02IS5437","2016-08-07 08:00","S.SURFACE","0","-0.03","<","0.9","0.9","2.7","58262","NG/G DWT","MONOBUTYL-MONOOCTYL DPA / VANLUBE (C4C8)","MONOBUTYL-MONOOCTYL DPA / VANLUBE (C4C8)","V","2016-ON0249-0030","QEH0010"
"ON02IS5437","2016-08-07 08:00","S.SURFACE","0","-0.03","<","0.45","0.45","1.8","58258","NG/G DWT","MONONONYL DPA / IRGANOX (C9)","MONONONYL DPA / IRGANOX (C9)","V","2016-ON0249-0030","QEH0010"
"ON02IS5437","2016-08-07 08:00","S.SURFACE","0","-0.03","<","0.27","0.27","0.9","58245","NG/G DWT","MONOOCTYL-MONOSTYRENATED-DIPHENYLAMINE 1 (BNST 3A)","MONOOCTYL-MONOSTYRÉNÉE-DIPHÉNYLAMINE 1 (BNST 3A)","V","2016-ON0249-0030","QEH0010"
"ON02IS5430","2016-08-06 17:30","S.SURFACE","0","-0.03","<","0.32","0.32","1.1","58250","NG/G DWT","ISOPROPYL DPA / PREPOD (PREPOD A)","ISOPROPYL DPA / PREPOD (PREPOD A)","V","2016-ON0249-0022","QEH0010"
"ON02IS5430","2016-08-06 17:30","S.SURFACE","0","-0.03","<","1.1","1.1","4.2","58262","NG/G DWT","MONOBUTYL-MONOOCTYL DPA / VANLUBE (C4C8)","MONOBUTYL-MONOOCTYL DPA / VANLUBE (C4C8)","V","2016-ON0249-0022","QEH0010"
"ON02IS5430","2016-08-06 17:30","S.SURFACE","0","-0.03","","40","0.14","0.47","58271","%","DIOCTYL-MONOSTYRENATED DPA-D9","DIOCTYL-MONOSTYRÉNÉE DPA-D9","V","2016-ON0249-0022","QEH0010"
"ON02IS5430","2016-08-06 17:30","S.SURFACE","0","-0.03","","51.6","0.035","0.12","58267","%","MONOOCTYL-MONOSTYRENATED-DIPHENYLAMINE 1-D8","MONOOCTYL-MONOSTYRÉNÉE-DIPHÉNYLAMINE 1-D8","V","2016-ON0249-0022","QEH0010"
"ON02IS5430","2016-08-06 17:30","S.SURFACE","0","-0.03","","53.8","0.035","0.12","58265","%","MONOSTYRENATED-DIPHENYLAMINE 1-D7","MONOSTYRÉNÉE-DIPHÉNYLAMINE 1-D7","V","2016-ON0249-0022","QEH0010"
"ON02IS5430","2016-08-06 17:30","S.SURFACE","0","-0.03","","57.4","0.82","2.7","58266","%","MONOSTYRENATED-DIPHENYLAMINE 2-D8","MONOSTYRÉNÉE-DIPHÉNYLAMINE 2-D8","V","2016-ON0249-0022","QEH0010"
"ON02IS5432","2016-08-13 12:00","S.SURFACE","0","-0.03","","12","3.1","0.82","58263","NG/G DWT","DIMETHYL-DISTYRENATED DPA / NAUGALUBE (NAUGALUBE)","DIMETHYL-DISTYRENATED DPA / NAUGALUBE (NAUGALUBE)","V","2016-ON0249-0024","QEH0007"
"ON02IS5432","2016-08-13 12:00","S.SURFACE","0","-0.03","","46.4","0.14","0.043","58269","%","DIOCTYL DPA-D8","DIOCTYL DPA-D8","V","2016-ON0249-0024","QEH0007"
"ON02IS5416","2016-08-07 16:30","S.SURFACE","0","-0.03","<","11","11","4.2","58258","NG/G DWT","MONONONYL DPA / IRGANOX (C9)","MONONONYL DPA / IRGANOX (C9)","V","2016-ON0249-0031","QEH0007"
"ON02IS5416","2016-08-07 16:30","S.SURFACE","0","-0.03","<","11","11","4.2","58242","NG/G DWT","MONOOCTYL-DIPHENYLAMINE (BNST 1)","MONOOCTYL-DIPHÉNYLAMINE (BNST 1)","V","2016-ON0249-0031","QEH0007"
"ON02IS5416","2016-08-07 16:30","S.SURFACE","0","-0.03","<","1.1","1.1","0.42","58245","NG/G DWT","MONOOCTYL-MONOSTYRENATED-DIPHENYLAMINE 1 (BNST 3A)","MONOOCTYL-MONOSTYRÉNÉE-DIPHÉNYLAMINE 1 (BNST 3A)","V","2016-ON0249-0031","QEH0007"
