SITE_NO,DATE_TIME_HEURE,MATRIX,START_DEPTH_METERS,END_DEPTH_METERS,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON,MEAS_LAB_BATCH_ID
"ON02CA0128","2017-07-22 12:00","S.SURFACE","0","-0.03","<","120","120","37","58034","NG/G DWT","OCTAMETHYLTRISILOXANE (L3-MDM)","OCTAMÉTHYLTRISILOXANE (L3-MDM)","P","2017-ON0249-0034","QFI0089"
"ON02CA0128","2017-07-22 12:00","S.SURFACE","0","-0.03","<","24","24","7.3","58035","NG/G DWT","TETRAKIS(TRIMETHYLSILOXY)SILANE (M4Q)","TÉTRAKIS(TRIMÉTHYLSILOXY)SILANE (M4Q)","P","2017-ON0249-0034","QFI0089"
"ON02CA0105","2017-07-19 12:00","S.SURFACE","0","-0.03","<","23","23","7","58027","NG/G DWT","DECAMETHYLTETRASILOXANE (L4-MD2M)","DÉCAMÉTHYLTÉTRASILOXANE (L4-MD2M)","P","2017-ON0249-0012","QFI0089"
"ON02CA0105","2017-07-19 12:00","S.SURFACE","0","-0.03","<","93","93","28","58034","NG/G DWT","OCTAMETHYLTRISILOXANE (L3-MDM)","OCTAMÉTHYLTRISILOXANE (L3-MDM)","P","2017-ON0249-0012","QFI0089"
"ON02CA0109","2017-07-19 12:00","S.SURFACE","0","-0.03","<","21","21","6.2","58026","NG/G DWT","DECAMETHYLCYCLOPENTASILOXANE (D5)","DÉCAMÉTHYLCYCLOPENTASILOXANE (D5)","P","2017-ON0249-0016","QFI0089"
"ON02CA0109","2017-07-19 12:00","S.SURFACE","0","-0.03","<","100","100","31","58031","NG/G DWT","HEXAMETHYLDISILOXANE (L2-HMDSO)","HEXAMÉTHYLDISILOXANE (L2-HMDSO)","P","2017-ON0249-0016","QFI0089"
"ON02CA0109","2017-07-19 12:00","S.SURFACE","0","-0.03","<","21","21","6.2","58033","NG/G DWT","OCTAMETHYLCYCLOTETRASILOXANE (D4)","OCTAMÉTHYLCYCLOTÉTRASILOXANE (D4)","P","2017-ON0249-0016","QFI0089"
"ON02CA0128","2017-07-22 12:00","S.SURFACE","0","-0.03","<","24","24","7.3","58030","NG/G DWT","HEXAMETHYLCYCLOTRISILOXANE (D3)","HEXAMÉTHYLCYCLOTRISILOXANE (D3)","P","2017-ON0249-0034","QFI0089"
"ON02CA0105","2017-07-19 12:00","S.SURFACE","0","-0.03","<","19","19","5.6","58033","NG/G DWT","OCTAMETHYLCYCLOTETRASILOXANE (D4)","OCTAMÉTHYLCYCLOTÉTRASILOXANE (D4)","P","2017-ON0249-0012","QFI0089"
"ON02CA0105","2017-07-19 12:00","S.SURFACE","0","-0.03","<","19","19","5.6","58035","NG/G DWT","TETRAKIS(TRIMETHYLSILOXY)SILANE (M4Q)","TÉTRAKIS(TRIMÉTHYLSILOXY)SILANE (M4Q)","P","2017-ON0249-0012","QFI0089"
"ON02CA0128","2017-07-22 12:00","S.SURFACE","0","-0.03","","72","24","7.3","58032","%","METHYLTRIS(TRIMETHYLSILOXY)SILANE","MÉTHYLTRIS(TRIMÉTHYLSILOXY)SILANE","P","2017-ON0249-0034","QFI0089"
"ON02CA0109","2017-07-19 12:00","S.SURFACE","0","-0.03","","79.1","21","6.2","58032","%","METHYLTRIS(TRIMETHYLSILOXY)SILANE","MÉTHYLTRIS(TRIMÉTHYLSILOXY)SILANE","P","2017-ON0249-0016","QFI0089"
"ON02CA0109","2017-07-19 12:00","S.SURFACE","0","-0.03","<","100","100","31","58034","NG/G DWT","OCTAMETHYLTRISILOXANE (L3-MDM)","OCTAMÉTHYLTRISILOXANE (L3-MDM)","P","2017-ON0249-0016","QFI0089"
"ON02CA0128","2017-07-22 12:00","S.SURFACE","0","-0.03","<","24","24","7.3","58029","NG/G DWT","DODECAMETHYLPENTASILOXANE (L5-MD3M)","DODÉCAMÉTHYLPENTASILOXANE (L5-MD3M)","P","2017-ON0249-0034","QFI0089"
"ON02CA0128","2017-07-22 12:00","S.SURFACE","0","-0.03","<","120","120","37","58031","NG/G DWT","HEXAMETHYLDISILOXANE (L2-HMDSO)","HEXAMÉTHYLDISILOXANE (L2-HMDSO)","P","2017-ON0249-0034","QFI0089"
"ON02CA0128","2017-07-22 12:00","S.SURFACE","0","-0.03","<","24","24","7.3","58033","NG/G DWT","OCTAMETHYLCYCLOTETRASILOXANE (D4)","OCTAMÉTHYLCYCLOTÉTRASILOXANE (D4)","P","2017-ON0249-0034","QFI0089"
"ON02CA0113","2017-07-20 12:00","S.SURFACE","0","-0.03","","73.7","22","6.7","58032","%","METHYLTRIS(TRIMETHYLSILOXY)SILANE","MÉTHYLTRIS(TRIMÉTHYLSILOXY)SILANE","P","2017-ON0249-0020","QFI0089"
"ON02CA0113","2017-07-20 12:00","S.SURFACE","0","-0.03","<","22","22","6.7","58033","NG/G DWT","OCTAMETHYLCYCLOTETRASILOXANE (D4)","OCTAMÉTHYLCYCLOTÉTRASILOXANE (D4)","P","2017-ON0249-0020","QFI0089"
"ON02CA0113","2017-07-20 12:00","S.SURFACE","0","-0.03","<","110","110","34","58034","NG/G DWT","OCTAMETHYLTRISILOXANE (L3-MDM)","OCTAMÉTHYLTRISILOXANE (L3-MDM)","P","2017-ON0249-0020","QFI0089"
"ON02CA0113","2017-07-20 12:00","S.SURFACE","0","-0.03","<","22","22","6.7","58035","NG/G DWT","TETRAKIS(TRIMETHYLSILOXY)SILANE (M4Q)","TÉTRAKIS(TRIMÉTHYLSILOXY)SILANE (M4Q)","P","2017-ON0249-0020","QFI0089"
"ON02CA0102","2017-07-18 12:00","S.SURFACE","0","-0.03","<","26","26","7.7","58030","NG/G DWT","HEXAMETHYLCYCLOTRISILOXANE (D3)","HEXAMÉTHYLCYCLOTRISILOXANE (D3)","P","2017-ON0249-0009","QFI0089"
"ON02CA0102","2017-07-18 12:00","S.SURFACE","0","-0.03","<","130","130","38","58031","NG/G DWT","HEXAMETHYLDISILOXANE (L2-HMDSO)","HEXAMÉTHYLDISILOXANE (L2-HMDSO)","P","2017-ON0249-0009","QFI0089"
"ON02CA0102","2017-07-18 12:00","S.SURFACE","0","-0.03","","80.2","26","7.7","58032","%","METHYLTRIS(TRIMETHYLSILOXY)SILANE","MÉTHYLTRIS(TRIMÉTHYLSILOXY)SILANE","P","2017-ON0249-0009","QFI0089"
"ON02CA0102","2017-07-18 12:00","S.SURFACE","0","-0.03","<","26","26","7.7","58033","NG/G DWT","OCTAMETHYLCYCLOTETRASILOXANE (D4)","OCTAMÉTHYLCYCLOTÉTRASILOXANE (D4)","P","2017-ON0249-0009","QFI0089"
"ON02CA0105","2017-07-19 12:00","S.SURFACE","0","-0.03","<","93","93","28","58028","NG/G DWT","DODECAMETHYLCYCLOHEXASILOXANE (D6)","DODÉCAMÉTHYLCYCLOHEXASILOXANE (D6)","P","2017-ON0249-0012","QFI0089"
"ON02CA0105","2017-07-19 12:00","S.SURFACE","0","-0.03","<","19","19","5.6","58029","NG/G DWT","DODECAMETHYLPENTASILOXANE (L5-MD3M)","DODÉCAMÉTHYLPENTASILOXANE (L5-MD3M)","P","2017-ON0249-0012","QFI0089"
"ON02CA0105","2017-07-19 12:00","S.SURFACE","0","-0.03","<","19","19","5.6","58030","NG/G DWT","HEXAMETHYLCYCLOTRISILOXANE (D3)","HEXAMÉTHYLCYCLOTRISILOXANE (D3)","P","2017-ON0249-0012","QFI0089"
"ON02CA0105","2017-07-19 12:00","S.SURFACE","0","-0.03","<","93","93","28","58031","NG/G DWT","HEXAMETHYLDISILOXANE (L2-HMDSO)","HEXAMÉTHYLDISILOXANE (L2-HMDSO)","P","2017-ON0249-0012","QFI0089"
"ON02CA0105","2017-07-19 12:00","S.SURFACE","0","-0.03","","85","19","5.6","58032","%","METHYLTRIS(TRIMETHYLSILOXY)SILANE","MÉTHYLTRIS(TRIMÉTHYLSILOXY)SILANE","P","2017-ON0249-0012","QFI0089"
"ON02CA0109","2017-07-19 12:00","S.SURFACE","0","-0.03","<","26","26","7.8","58027","NG/G DWT","DECAMETHYLTETRASILOXANE (L4-MD2M)","DÉCAMÉTHYLTÉTRASILOXANE (L4-MD2M)","P","2017-ON0249-0016","QFI0089"
"ON02CA0109","2017-07-19 12:00","S.SURFACE","0","-0.03","","31","100","31","58028","NG/G DWT","DODECAMETHYLCYCLOHEXASILOXANE (D6)","DODÉCAMÉTHYLCYCLOHEXASILOXANE (D6)","P","2017-ON0249-0016","QFI0089"
"ON02CA0109","2017-07-19 12:00","S.SURFACE","0","-0.03","<","21","21","6.2","58029","NG/G DWT","DODECAMETHYLPENTASILOXANE (L5-MD3M)","DODÉCAMÉTHYLPENTASILOXANE (L5-MD3M)","P","2017-ON0249-0016","QFI0089"
"ON02CA0109","2017-07-19 12:00","S.SURFACE","0","-0.03","<","21","21","6.2","58030","NG/G DWT","HEXAMETHYLCYCLOTRISILOXANE (D3)","HEXAMÉTHYLCYCLOTRISILOXANE (D3)","P","2017-ON0249-0016","QFI0089"
"ON02CA0128","2017-07-22 12:00","S.SURFACE","0","-0.03","<","30","30","9.1","58027","NG/G DWT","DECAMETHYLTETRASILOXANE (L4-MD2M)","DÉCAMÉTHYLTÉTRASILOXANE (L4-MD2M)","P","2017-ON0249-0034","QFI0089"
"ON02CA0128","2017-07-22 12:00","S.SURFACE","0","-0.03","<","120","120","37","58028","NG/G DWT","DODECAMETHYLCYCLOHEXASILOXANE (D6)","DODÉCAMÉTHYLCYCLOHEXASILOXANE (D6)","P","2017-ON0249-0034","QFI0089"
"ON02IS5450","2016-08-03 19:55","S.SURFACE","0","-0.03","","14","3.6","11","58031","NG/G DWT","HEXAMETHYLDISILOXANE (L2-HMDSO)","HEXAMÉTHYLDISILOXANE (L2-HMDSO)","V","2016-ON0249-0001","QEE0053"
"ON02IS5450","2016-08-03 19:55","S.SURFACE","0","-0.03","","2.6","0.29","0.87","58033","NG/G DWT","OCTAMETHYLCYCLOTETRASILOXANE (D4)","OCTAMÉTHYLCYCLOTÉTRASILOXANE (D4)","V","2016-ON0249-0001","QEE0053"
"ON02IS5450","2016-08-03 19:55","S.SURFACE","0","-0.03","","3.5","1.3","3.8","58030","NG/G DWT","HEXAMETHYLCYCLOTRISILOXANE (D3)","HEXAMÉTHYLCYCLOTRISILOXANE (D3)","V","2016-ON0249-0001","QEE0053"
"ON02IS5450","2016-08-03 19:55","S.SURFACE","0","-0.03","","78.8","4.2","13","58032","%","METHYLTRIS(TRIMETHYLSILOXY)SILANE","MÉTHYLTRIS(TRIMÉTHYLSILOXY)SILANE","V","2016-ON0249-0001","QEE0053"
